,Retorno,Risco,Sharpe,PETZ3.SA Peso,VIVA3.SA Peso,VIIA3.SA Peso,AZUL4.SA Peso
50,-0.4683432750189711,0.6079294832891525,-0.7703907902032293,0.404,0.011,0.234,0.352
51,-0.43593801468933274,0.5963001961565412,-0.7310713923945951,0.364,0.051,0.279,0.306
52,-0.31678295790627664,0.5452000261938191,-0.5810398802029038,0.242,0.256,0.312,0.19
53,-0.4066589386545831,0.6577784245548461,-0.6182308866846628,0.323,0.012,0.067,0.599
54,-0.43316154676573776,0.5719556228674344,-0.757334187212168,0.379,0.121,0.301,0.198
55,-0.3398847252796348,0.6238714353215209,-0.544799306454014,0.215,0.049,0.332,0.404
56,-0.29000358666311754,0.5541758975691774,-0.5233060260021802,0.199,0.245,0.304,0.252
57,-0.5249458611274986,0.5726922692449585,-0.9166281602152425,0.516,0.086,0.173,0.224
58,-0.2222662084585733,0.648011747670101,-0.34299718987768685,0.039,0.126,0.641,0.193
59,-0.30603201052283935,0.5184333800061512,-0.5903015166947936,0.254,0.339,0.255,0.152
60,-0.13437395987011852,0.5084090080633568,-0.26430286981337897,0.073,0.551,0.029,0.347
61,-0.08817210752467285,0.48805785777570015,-0.18065912907644377,0.022,0.626,0.076,0.276
62,-0.4782355349935212,0.537649179626544,-0.8894936570454882,0.493,0.261,0.226,0.019
63,-0.1380043305030692,0.49337043154962695,-0.27971747327786034,0.062,0.567,0.328,0.044
64,-0.20916768255268392,0.5588056449769986,-0.37431204289515296,0.094,0.298,0.285,0.323
65,-0.4231326839473918,0.5634703836958473,-0.7509404153099062,0.378,0.183,0.354,0.085
66,-0.5049378234446389,0.5868920162955557,-0.8603589918155488,0.48,0.114,0.37,0.036
67,-0.23337897245524616,0.5102375700463194,-0.457392763990429,0.166,0.402,0.215,0.216
68,-0.2983569102765138,0.5961343796498096,-0.500485998562571,0.186,0.149,0.265,0.401
69,-0.1959682301140016,0.5491174763025586,-0.35687851611196025,0.11,0.377,0.101,0.412
70,-0.25759937413492356,0.49608051276911475,-0.5192692869490223,0.212,0.437,0.221,0.13
71,-0.2191699405424031,0.6636135325949398,-0.33026743696045346,0.036,0.072,0.387,0.505
72,-0.2950297801213873,0.5281436417969216,-0.55861655196226,0.237,0.317,0.169,0.277
73,-0.21018157862280867,0.562363611555377,-0.37374676153297254,0.1,0.298,0.225,0.376
74,-0.3773499996759774,0.5344044954498489,-0.7061130714447549,0.338,0.257,0.244,0.162
75,-0.4867824166164663,0.5479537519121543,-0.8883640542979716,0.496,0.188,0.058,0.258
76,-0.39601450200092664,0.647669597257457,-0.6114452549229445,0.321,0.05,0.033,0.595
77,-0.41699589059389597,0.6145591346602711,-0.678528504542385,0.324,0.016,0.301,0.358
78,-0.23496400270736612,0.526263477612307,-0.44647598152433776,0.183,0.411,0.039,0.367
79,-0.4748624397921937,0.5894723923870703,-0.8055719757616414,0.445,0.081,0.084,0.39
80,-0.3089945965835557,0.5107324036733971,-0.605002922002089,0.274,0.402,0.3,0.023
81,-0.4191373202112927,0.6118716578370452,-0.6850085550504745,0.36,0.076,0.078,0.486
82,-0.12018759832398342,0.5246146523897192,-0.22909691480500236,0.026,0.489,0.137,0.348
83,-0.39237086857469367,0.5580008122178455,-0.7031725760669874,0.344,0.232,0.382,0.042
84,-0.2532560341688699,0.5081133922908957,-0.49842424547605785,0.199,0.44,0.322,0.04
85,-0.16022758520902228,0.5479672907397677,-0.29240355750561603,0.037,0.396,0.451,0.117
86,-0.24415674851138836,0.5643197988041782,-0.4326567117240414,0.131,0.252,0.322,0.294
87,-0.20468344389149432,0.6255326842677427,-0.3272146268921178,0.036,0.153,0.413,0.398
88,-0.3812385885824783,0.5135492171074686,-0.7423603734220042,0.376,0.326,0.076,0.222
89,-0.6353673131542396,0.5704060320258701,-1.1138860346508803,0.706,0.13,0.01,0.155
90,-0.36255170043317864,0.5583214657219046,-0.649360131558622,0.297,0.191,0.236,0.277
91,-0.21149045359225485,0.6730242012255241,-0.31423900241201935,0.007,0.05,0.549,0.393
92,-0.2910323298118953,0.5393745152224226,-0.5395737499608818,0.243,0.33,0.051,0.376
93,-0.33796222565850653,0.5471030224429678,-0.6177305037530423,0.27,0.234,0.276,0.22
94,-0.22768209130081277,0.49127001897962325,-0.46345610866649795,0.18,0.466,0.159,0.194
95,-0.4232981418092551,0.5842036258288228,-0.7245729452786476,0.355,0.089,0.294,0.262
96,-0.34764431773651827,0.5414680630436128,-0.642040300183904,0.289,0.247,0.263,0.202
97,-0.30458991231392757,0.6208192587572235,-0.4906257465718214,0.199,0.13,0.142,0.528
98,-0.3840195063421744,0.5052338652677484,-0.7600826720882289,0.388,0.353,0.077,0.182
99,-0.23855974686063647,0.6941969071334066,-0.3436485302790199,0.046,0.107,0.809,0.038
100,-0.31046064176565796,0.5508518561249225,-0.5636009724096337,0.228,0.249,0.351,0.171
101,-0.34364003727513703,0.5599746483374942,-0.6136707050852537,0.266,0.196,0.297,0.241
102,-0.3338546782120341,0.5429047864767594,-0.6149414897934883,0.269,0.247,0.256,0.228
103,-0.20852943257837248,0.4795456619378789,-0.434847917788871,0.166,0.521,0.172,0.141
104,-0.2887142252552154,0.6851583229296581,-0.4213832271944193,0.136,0.015,0.217,0.632
105,-0.4576215012752846,0.5944725708287264,-0.7697941397654998,0.397,0.082,0.404,0.117
106,-0.2988082581099934,0.49410925771938224,-0.6047412661102062,0.286,0.436,0.046,0.232
107,-0.3625815812536134,0.5487136748515853,-0.6607846639719405,0.302,0.223,0.303,0.172
108,-0.26393203387368996,0.5231436159335237,-0.5045116213503178,0.192,0.358,0.314,0.136
109,-0.2808030918016928,0.5674144499775748,-0.4948818131311083,0.18,0.219,0.273,0.327
110,-0.2701426757502457,0.5357952715084117,-0.5041901078927394,0.204,0.325,0.138,0.333
111,-0.30311752415149845,0.5607560352662028,-0.5405515145416173,0.213,0.221,0.282,0.285
112,-0.41114569801811507,0.626507705410633,-0.656250026084894,0.315,0.078,0.559,0.048
113,-0.4769230112959301,0.5377093874660507,-0.8869531059210708,0.498,0.235,0.013,0.254
114,-0.4933535850870729,0.5864762254028041,-0.841216683162608,0.461,0.059,0.162,0.318
115,-0.3986688107985895,0.5517615007941097,-0.722538289142709,0.35,0.194,0.273,0.183
116,-0.4831546489129654,0.6146760963387593,-0.7860312964678717,0.442,0.026,0.076,0.456
117,-0.33984442050515257,0.5090606851786095,-0.6675911740972778,0.318,0.351,0.118,0.213
118,-0.14893994877435104,0.5726913385077063,-0.2600701962115442,0.009,0.381,0.55,0.06
119,-0.48475772371185405,0.5384822362260445,-0.9002297403704178,0.508,0.231,0.018,0.244
120,-0.37668141229512103,0.6172765083313377,-0.6102312451730763,0.264,0.037,0.37,0.33
121,-0.3316948107764495,0.5035813385103575,-0.6586717684130929,0.308,0.377,0.19,0.126
122,-0.3996908703462801,0.5871033348625943,-0.680784534190772,0.333,0.109,0.179,0.38
123,-0.2843186918270254,0.5392980726042822,-0.5272013868954588,0.21,0.292,0.216,0.283
124,-0.4033260877901659,0.625674926856001,-0.6446256202352045,0.291,0.012,0.458,0.239
125,-0.17100915019715604,0.6146552159418375,-0.2782196355970369,0.002,0.207,0.399,0.392
126,-0.17917927956602092,0.5490748901129523,-0.3263294002192693,0.061,0.345,0.307,0.287
127,-0.4397184519780665,0.5858109033073913,-0.7506150013519534,0.376,0.091,0.356,0.177
128,-0.35046944597937074,0.5331942102818754,-0.6573016721132316,0.309,0.272,0.146,0.273
129,-0.25512229014913507,0.5039174327767685,-0.5062779605446837,0.22,0.439,0.057,0.285
130,-0.508136799626226,0.5233524960823545,-0.9709264853611511,0.564,0.321,0.105,0.009
131,-0.31429416100713065,0.5355657157738235,-0.5868451839808604,0.248,0.282,0.281,0.189
132,-0.40516994847037285,0.6248633319675426,-0.6484137054331405,0.306,0.008,0.266,0.42
133,-0.2467664410701068,0.555749374623623,-0.44402468511499005,0.157,0.293,0.173,0.377
134,-0.4801496190903858,0.5491120688860944,-0.8744109741830971,0.489,0.193,0.036,0.282
135,-0.15107941538820516,0.5601463040035939,-0.2697142055716141,0.016,0.344,0.341,0.299
136,-0.382646253779877,0.5281330207694274,-0.7245262816977561,0.36,0.316,0.294,0.03
137,-0.1156075009048029,0.49355459436300547,-0.2342344742105156,0.039,0.562,0.153,0.247
138,-0.34298557665212676,0.5198198439858165,-0.6598162433011797,0.314,0.366,0.306,0.014
139,-0.2289373890712074,0.6272974749459174,-0.3649582506145833,0.066,0.181,0.624,0.129
140,-0.3510738981556579,0.5461900838396696,-0.6427687146709776,0.304,0.247,0.122,0.328
141,-0.2771089144266848,0.5829852020060945,-0.47532752713642273,0.157,0.188,0.385,0.271
142,-0.31335260330021814,0.6390247949169947,-0.490360633566528,0.162,0.034,0.456,0.348
143,-0.5766066043323437,0.577179396654156,-0.9990076008860803,0.595,0.075,0.102,0.229
144,-0.36072973512142803,0.5537160377221223,-0.6514706285290173,0.301,0.205,0.202,0.292
145,-0.3375095923985903,0.6110367374162798,-0.5523556469382229,0.217,0.076,0.365,0.342
146,-0.3357456257098308,0.600244700273674,-0.5593479218671181,0.222,0.102,0.364,0.312
147,-0.35654796730489174,0.4901310738410824,-0.7274543205569068,0.367,0.42,0.065,0.148
148,-0.3623095767114361,0.5244704104339738,-0.6908103288642014,0.335,0.337,0.301,0.027
149,-0.40469735328096523,0.5172014782599662,-0.7824752447392428,0.399,0.305,0.161,0.136
150,-0.2987083131837426,0.519195234166002,-0.5753294589915992,0.258,0.353,0.098,0.291
151,-0.45464154803536383,0.5724767982312712,-0.7941658936048202,0.411,0.126,0.323,0.14
152,-0.29161163550720653,0.6159269550617051,-0.4734516538215025,0.163,0.11,0.29,0.437
153,-0.5323211929995154,0.5735603320846573,-0.9280997363690504,0.535,0.092,0.085,0.287
154,-0.39894324500791917,0.5130634298991762,-0.7775710014769847,0.403,0.362,0.222,0.013
155,-0.1843360704848965,0.5124626581472498,-0.359706346509895,0.116,0.46,0.111,0.313
156,-0.2641968104778114,0.5278864973432458,-0.5004803339495605,0.189,0.354,0.346,0.111
157,-0.34876381031620013,0.6313555107590457,-0.5524047931361201,0.213,0.03,0.473,0.284
158,-0.32126216742573765,0.5321178958097914,-0.60374245999908,0.268,0.332,0.354,0.046
159,-0.2014147800438431,0.495422924548946,-0.4065511910398972,0.137,0.477,0.25,0.136
160,-0.3804077706209936,0.6090047652308302,-0.6246384139158717,0.277,0.052,0.331,0.34
161,-0.4967874218741463,0.6029820775011813,-0.82388422543649,0.448,0.055,0.41,0.086
162,-0.2763845656816966,0.5440371919612889,-0.5080251309387739,0.189,0.282,0.308,0.221
163,-0.33547776552219427,0.5638518292388055,-0.5949750415372174,0.258,0.194,0.227,0.321
164,-0.3171818972294589,0.5693270551532273,-0.5571172041772954,0.247,0.224,0.115,0.414
165,-0.16598205983245,0.5556315975949996,-0.2987268192645777,0.035,0.352,0.424,0.189
166,-0.3342894114342344,0.5727019011108672,-0.58370578268697,0.257,0.185,0.178,0.38
167,-0.25080416842171094,0.5295654503522352,-0.47360372217426766,0.175,0.341,0.203,0.281
168,-0.1752616144799149,0.4951719922796652,-0.3539408876359266,0.114,0.506,0.132,0.249
169,-0.336969375099309,0.5532502192062795,-0.6090722848383905,0.266,0.219,0.245,0.271
170,-0.19169997765032848,0.5202504270211481,-0.3684763484923308,0.102,0.406,0.249,0.242
171,-0.12786931593749398,0.5139308988842738,-0.24880643723717302,0.029,0.521,0.398,0.051
172,-0.3936821236893862,0.5531985890085218,-0.7116470134079133,0.344,0.214,0.335,0.107
173,-0.30189229875949847,0.5407205760014868,-0.5583147972506013,0.228,0.272,0.258,0.242
174,-0.2527729206550218,0.6204761076556532,-0.4073854215113529,0.098,0.121,0.429,0.352
175,-0.23144205868083195,0.5437603189197625,-0.4256324903233398,0.129,0.317,0.348,0.205
176,-0.3969518518019365,0.5474066314965849,-0.725149877553891,0.352,0.209,0.27,0.169
177,-0.3288867070892918,0.502094050137675,-0.6550300825096623,0.325,0.405,0.011,0.258
178,-0.31432534392699846,0.5412656697959012,-0.5807228528746767,0.255,0.275,0.152,0.318
179,-0.3029838873032026,0.6259161066375678,-0.48406469188153234,0.158,0.07,0.44,0.332
180,-0.17808934565221712,0.5347508703424593,-0.3330323624123643,0.069,0.385,0.332,0.215
181,-0.42125129207990963,0.592547286484907,-0.7109159077899845,0.344,0.07,0.328,0.258
182,-0.395748608271706,0.5357648132009978,-0.7386610664243767,0.375,0.306,0.316,0.004
183,-0.32198327144416145,0.48517375139760816,-0.663645282780953,0.32,0.446,0.101,0.133
184,-0.3309641127041793,0.5607677529945552,-0.5901981897796338,0.252,0.202,0.249,0.297
185,-0.3712308641814571,0.5669059319998546,-0.6548367960657577,0.3,0.193,0.393,0.114
186,-0.4311302510861875,0.5215417659259849,-0.8266456864115688,0.437,0.308,0.208,0.046
187,-0.36452443937185464,0.5148782517730239,-0.7079818153448625,0.347,0.322,0.114,0.217
188,-0.2985851064659079,0.5200273126519108,-0.5741719698206909,0.242,0.338,0.262,0.158
189,-0.3712235875328282,0.5289584150161059,-0.7018010811332401,0.336,0.287,0.27,0.107
190,-0.24857160268561712,0.4871761222273025,-0.5102294454604668,0.226,0.49,0.047,0.237
191,-0.22881003824737356,0.5521915883314837,-0.4143671201851369,0.124,0.297,0.275,0.304
192,-0.27925880831791805,0.5289851622365714,-0.5279142559258186,0.22,0.333,0.139,0.308
193,-0.20407155758794404,0.526457035865458,-0.3876319313549773,0.11,0.382,0.297,0.211
194,-0.48003613369966275,0.54804822884863,-0.8759012591066103,0.49,0.198,0.036,0.277
195,-0.5129347463133215,0.6063410436910984,-0.8459508912522785,0.477,0.007,0.138,0.378
196,-0.23885460166631664,0.5505424692543409,-0.43385318119022354,0.162,0.335,0.102,0.402
197,-0.1400333252408567,0.5467556065002309,-0.25611685289741526,0.02,0.392,0.25,0.337
198,-0.4509141445905872,0.5639758057209014,-0.7995274620233163,0.419,0.176,0.337,0.068
199,-0.16114773848858507,0.5378451830626815,-0.2996173314613559,0.045,0.389,0.331,0.235
200,-0.12828657525417786,0.48244644426665967,-0.2659084273057069,0.062,0.61,0.298,0.031
201,-0.25188154058550266,0.5622736670496083,-0.4479696548963223,0.14,0.259,0.385,0.216
202,-0.2592319874718206,0.5382962482656979,-0.48157866287759477,0.172,0.308,0.29,0.23
203,-0.2702019135620992,0.48621491650039705,-0.5557252654997032,0.245,0.486,0.221,0.049
204,-0.4004224780850262,0.6015744439615602,-0.6656241502682794,0.308,0.058,0.344,0.29
205,-0.2735769325321049,0.5077642284929407,-0.5387873291982174,0.238,0.408,0.072,0.282
206,-0.1931967912931352,0.5517204875635371,-0.3501715010553896,0.073,0.33,0.375,0.222
207,-0.3234368819399753,0.5307992299982288,-0.6093393955018633,0.267,0.287,0.227,0.219
208,-0.6606007729952194,0.5804282679078643,-1.1381264654396217,0.732,0.095,0.04,0.133
209,-0.5170635333016794,0.6375675211545976,-0.8109941553567652,0.457,0.007,0.514,0.022
210,-0.42352267365738255,0.5968744352164316,-0.7095674545079313,0.35,0.059,0.245,0.346
211,-0.593089618069569,0.6045670066410208,-0.9810155227702214,0.592,0.031,0.317,0.061
212,-0.29497181540718015,0.5080020587892913,-0.5806508267115672,0.256,0.412,0.297,0.034
213,-0.2168034830582334,0.6863459137596541,-0.3158807806848167,0.077,0.148,0.066,0.709
214,-0.33673398223710227,0.5590892275445962,-0.6022902349880144,0.27,0.216,0.17,0.345
215,-0.42825364497771606,0.5885646771413804,-0.7276237627064465,0.362,0.117,0.422,0.098
216,-0.43027610884163187,0.5760632244637925,-0.7469251473953031,0.374,0.136,0.369,0.121
217,-0.451048948897221,0.567488352658717,-0.7948162227189856,0.415,0.163,0.347,0.074
218,-0.2074667870131364,0.6428976931477465,-0.32270575742361196,0.062,0.173,0.184,0.581
219,-0.27331899798957954,0.5599108557500414,-0.4881473455688742,0.177,0.245,0.259,0.319
220,-0.46991365145106356,0.5734276022824426,-0.8194820925617161,0.445,0.113,0.111,0.331
221,-0.2644960174499053,0.4733077880232539,-0.558824562246397,0.267,0.538,0.004,0.191
222,-0.16979056417141822,0.5335168629255277,-0.31824779303202433,0.065,0.438,0.436,0.061
223,-0.2368232038023311,0.6042924735857228,-0.3919016273644457,0.09,0.169,0.4,0.341
224,-0.34741718108773356,0.5456141118492498,-0.6367452262373358,0.284,0.242,0.313,0.161
225,-0.2935872195540724,0.5669924363888075,-0.5177974179407728,0.197,0.212,0.272,0.319
226,-0.35850179516627334,0.5429069941486482,-0.6603374040676208,0.302,0.24,0.286,0.172
227,-0.37889008928330536,0.5895440622397241,-0.6426832421038594,0.302,0.113,0.195,0.39
228,-0.5491561724861423,0.5900462655624455,-0.9307001917259389,0.553,0.057,0.04,0.35
229,-0.2789339300539579,0.5461178812907217,-0.5107577312698712,0.19,0.278,0.332,0.2
230,-0.06053909196581117,0.4684580928120114,-0.12923053928348943,0.003,0.704,0.082,0.21
231,-0.4108161148477322,0.5280667354604444,-0.7779624946258427,0.394,0.267,0.21,0.129
232,-0.5175527009482904,0.5505139529467418,-0.9401264003900005,0.531,0.173,0.154,0.143
233,-0.41759495081094605,0.5098163100651,-0.8191086526000357,0.442,0.348,0.003,0.208
234,-0.4985288672589985,0.5600145578920596,-0.8902069780748232,0.493,0.135,0.133,0.239
235,-0.318879786649309,0.6348015412293372,-0.5023298872774886,0.171,0.049,0.505,0.276
236,-0.28239434061395624,0.5416574579718434,-0.521352261392911,0.199,0.285,0.307,0.209
237,-0.19595623082607883,0.49530026226105706,-0.3956311872954279,0.13,0.48,0.245,0.145
238,-0.3805979742855838,0.5564026888819045,-0.6840333123666213,0.321,0.187,0.265,0.228
239,-0.1721609065956011,0.6178079927037038,-0.27866409730663394,0.007,0.206,0.348,0.439
240,-0.22510114251910185,0.508428877067922,-0.4427387048061595,0.165,0.475,0.356,0.003
241,-0.2776007906691831,0.7110867420078728,-0.3903894901560542,0.079,0.019,0.811,0.091
242,-0.35880458092919504,0.5826103665764677,-0.615856842777448,0.276,0.194,0.477,0.052
243,-0.2850415101137548,0.5517019795443303,-0.5166584871585569,0.193,0.256,0.333,0.217
244,-0.3562827423328231,0.49510599656626725,-0.7196090227219386,0.36,0.401,0.076,0.164
245,-0.4186764313397456,0.6137734099871065,-0.6821351732205875,0.322,0.033,0.433,0.212
246,-0.37284238516806184,0.5455007091274816,-0.6834865270192158,0.339,0.244,0.082,0.335
247,-0.20678951296648965,0.5066924008938103,-0.40811646790382283,0.132,0.434,0.262,0.171
248,-0.14574273688005857,0.6020396377882754,-0.2420816300658815,0.003,0.294,0.207,0.495
249,-0.44169813145935877,0.5434222034165956,-0.8128083995875052,0.426,0.232,0.276,0.065
250,-0.27435415210679365,0.5279579949802109,-0.5196514774192919,0.202,0.343,0.333,0.122
251,-0.2508498538475146,0.6883127045227982,-0.3644417024402112,0.048,0.026,0.711,0.214
252,-0.4393127012177405,0.590233982863231,-0.7443026223034976,0.375,0.067,0.257,0.302
253,-0.4703572218149791,0.578190686021409,-0.8134984412349439,0.427,0.093,0.295,0.185
254,-0.2212241984988489,0.5781249464412603,-0.38265810852935767,0.096,0.245,0.295,0.364
255,-0.2734162284967788,0.6140258091900261,-0.44528458642063873,0.139,0.197,0.601,0.064
256,-0.2859486220491147,0.5427451410024627,-0.5268561622144807,0.218,0.294,0.149,0.339
257,-0.36232401778575934,0.5512341119182206,-0.6572960743030225,0.301,0.208,0.249,0.242
258,-0.41046164132656965,0.6064814441646439,-0.6767917555860786,0.338,0.065,0.16,0.437
259,-0.27367032088199184,0.5966789043516267,-0.4586559351874055,0.141,0.171,0.469,0.22
260,-0.13156831992943843,0.45114087351290727,-0.2916346703524176,0.105,0.705,0.154,0.036
261,-0.17794719479863724,0.6281192430502378,-0.28330161313718066,0.001,0.174,0.421,0.405
262,-0.26493294946843315,0.5646039533581424,-0.4692367949120249,0.193,0.297,0.066,0.444
263,-0.4027007192084245,0.6234395238607091,-0.6459338938196629,0.298,0.006,0.319,0.377
264,-0.39071301585042284,0.5136271938781595,-0.7606937882325331,0.386,0.346,0.221,0.047
265,-0.2974080436738542,0.6354721939891974,-0.4680111049499515,0.198,0.146,0.064,0.592
266,-0.3691421637767904,0.524544596556364,-0.7037383783956773,0.343,0.326,0.292,0.038
267,-0.44552028890481704,0.6148868854063619,-0.7245564988922879,0.375,0.017,0.186,0.422
268,-0.32372726713493394,0.5585475867891395,-0.5795876211656538,0.247,0.265,0.428,0.06
269,-0.34221220867145835,0.6031605552471088,-0.5673650335626763,0.235,0.095,0.288,0.382
270,-0.2828758899313032,0.5380603287746294,-0.5257326637990958,0.204,0.292,0.275,0.229
271,-0.4200951999395055,0.5848300268617109,-0.7183201625159396,0.349,0.096,0.336,0.22
272,-0.3179988957468651,0.5565055596080278,-0.5714208784739656,0.239,0.222,0.239,0.3
273,-0.14218456888222125,0.5579613460430921,-0.2548287079213551,0.003,0.369,0.444,0.183
274,-0.45924311177159,0.5610803924152848,-0.8184978801249576,0.446,0.161,0.067,0.326
275,-0.5024481409469723,0.6006422142444041,-0.8365181950773174,0.458,0.013,0.209,0.32
276,-0.35870875015211623,0.6075422719490945,-0.5904259945588974,0.297,0.158,0.019,0.526
277,-0.3704258178640666,0.5723130346868882,-0.6472433710455784,0.292,0.148,0.302,0.258
278,-0.5480667496413149,0.6178380688131891,-0.8870718353339757,0.54,0.009,0.002,0.449
279,-0.48315574355377494,0.6144603346387448,-0.7863090850898181,0.414,0.013,0.419,0.155
280,-0.3942313091070629,0.533660537437427,-0.7387304877368555,0.368,0.248,0.145,0.239
281,-0.13525523562814804,0.5284955793280554,-0.255925008493194,0.047,0.476,0.107,0.37
282,-0.38680221957640865,0.5477971115443565,-0.7061048907065811,0.34,0.204,0.206,0.249
283,-0.402678243762008,0.5588150563697454,-0.7205930462538791,0.359,0.174,0.151,0.315
284,-0.17000084675172392,0.550101033701515,-0.3090356795147679,0.067,0.38,0.165,0.389
285,-0.20684882563762072,0.5627101761803748,-0.3675938953897931,0.126,0.362,0.048,0.463
286,-0.1745413909434726,0.6547708312570844,-0.26656867198615625,0.019,0.194,0.173,0.615
287,-0.475290073972269,0.5667489070405775,-0.8386254795869236,0.474,0.16,0.008,0.358
288,-0.12970990058689286,0.5287133584345866,-0.2453312338673221,0.014,0.463,0.406,0.117
289,-0.19585637901576758,0.6359348922647673,-0.3079818097702745,0.018,0.14,0.426,0.416
290,-0.3164888491628956,0.4921992079941646,-0.6430096676763605,0.305,0.423,0.097,0.176
291,-0.19194894611620758,0.5630482105817064,-0.3409103208371764,0.074,0.31,0.25,0.366
292,-0.2748292581305859,0.6282125018709784,-0.43747817388554616,0.12,0.116,0.565,0.2
293,-0.35564827673675525,0.5603953730593736,-0.6346381391323059,0.283,0.187,0.275,0.255
294,-0.2678402549506248,0.5459047024861504,-0.4906355518295245,0.176,0.283,0.314,0.227
295,-0.35616613102209643,0.6059086586978933,-0.5878214907631502,0.25,0.076,0.299,0.374
