,Retorno,Risco,Sharpe,PETZ3.SA Peso,VIVA3.SA Peso,VIIA3.SA Peso,AZUL4.SA Peso
1022,-0.20021226917214766,0.6004892633860393,-0.3334152355084429,0.055,0.217,0.314,0.414
1023,-0.3754011668479092,0.5952404609227588,-0.6306714537952469,0.285,0.089,0.268,0.357
1024,-0.42753740743391044,0.6129037440998893,-0.6975604432989588,0.336,0.038,0.445,0.181
1025,-0.3035088680255679,0.5721994856262925,-0.5304249228629885,0.218,0.21,0.179,0.393
1026,-0.4517721048050441,0.5697240383104124,-0.7929665494628426,0.412,0.116,0.206,0.266
1027,-0.33770847845865803,0.6413314735555091,-0.526573998600785,0.191,0.015,0.487,0.307
1028,-0.37199884075062223,0.6270578338638305,-0.5932448662006574,0.266,0.12,0.597,0.016
1029,-0.24751380032215048,0.6634350581254412,-0.3730791692279713,0.072,0.047,0.379,0.502
1030,-0.3815609904447429,0.5139663211742803,-0.7423852005963631,0.374,0.321,0.094,0.211
1031,-0.40736343560962424,0.6414972350124115,-0.6350197839929002,0.298,0.048,0.596,0.058
1032,-0.32547362049704015,0.5470163021174254,-0.5949980270006145,0.266,0.317,0.41,0.008
1033,-0.5520267625143594,0.5342560211844363,-1.033262594384104,0.619,0.261,0.012,0.108
1034,-0.21706908398716604,0.599880483439563,-0.36185388586497563,0.07,0.196,0.375,0.359
1035,-0.2357213950498759,0.5420272179220619,-0.4348884839280715,0.143,0.318,0.243,0.296
1036,-0.16704977306009222,0.5458604410345994,-0.3060301873927218,0.045,0.366,0.366,0.223
1037,-0.3982810493466233,0.5789564809498144,-0.6879291664430774,0.342,0.136,0.138,0.384
1038,-0.44534827098390023,0.562779322276504,-0.7913373028390911,0.407,0.153,0.29,0.151
1039,-0.22273908252186522,0.6506986606847542,-0.3423075779616154,0.099,0.192,0.069,0.639
1040,-0.41178753453169825,0.5564485905754544,-0.7400279945104109,0.379,0.186,0.109,0.326
1041,-0.23561249584358593,0.5504001852368553,-0.4280748847171883,0.129,0.305,0.391,0.174
1042,-0.34104860624904265,0.5307535538326511,-0.6425743243474856,0.29,0.278,0.247,0.184
1043,-0.3104116647891907,0.6028206811328811,-0.5149320096414641,0.185,0.116,0.407,0.292
1044,-0.4668081363441759,0.528478751776744,-0.883305402108918,0.489,0.261,0.035,0.215
1045,-0.35897355147781373,0.5111961244784808,-0.7022227561760886,0.341,0.336,0.138,0.186
1046,-0.39067551215170665,0.5569509165705897,-0.7014541147670258,0.341,0.182,0.181,0.296
1047,-0.21561367687237992,0.5020379783440885,-0.4294768248082656,0.161,0.454,0.121,0.264
1048,-0.2723147145185371,0.5388816957183054,-0.5053330196260493,0.188,0.301,0.317,0.194
1049,-0.35843644227062504,0.6627431984460753,-0.5408376021225807,0.247,0.016,0.136,0.601
1050,-0.4327443798931687,0.5226055510967577,-0.8280516327945555,0.441,0.279,0.067,0.212
1051,-0.5572223917779179,0.5836002389320882,-0.954801514128167,0.552,0.056,0.225,0.167
1052,-0.43355488837324613,0.5757972815649021,-0.7529644585937094,0.377,0.11,0.285,0.229
1053,-0.38272613381744364,0.5124026972156039,-0.7469245105405911,0.386,0.341,0.031,0.242
1054,-0.25114270138458616,0.5411626410644439,-0.46407989452228104,0.166,0.311,0.217,0.306
1055,-0.4015478868143552,0.6187137759680317,-0.649004276955202,0.307,0.026,0.249,0.418
1056,-0.2091414641799706,0.5241422374118148,-0.39901662039811847,0.122,0.416,0.381,0.081
1057,-0.19067926584978093,0.46982228787749963,-0.40585402346748223,0.159,0.572,0.106,0.163
1058,-0.16837526022108193,0.5630040300319026,-0.29906581700941104,0.045,0.332,0.252,0.371
1059,-0.32319749439456646,0.5580535248516901,-0.5791514254487692,0.239,0.219,0.341,0.201
1060,-0.1704663074810239,0.548496822954066,-0.3107881401444319,0.054,0.357,0.273,0.316
1061,-0.3874697881125192,0.5221382340870859,-0.7420827719884888,0.374,0.292,0.1,0.234
1062,-0.20712057141793636,0.4767248923997976,-0.43446561050191196,0.168,0.536,0.177,0.12
1063,-0.24028331001624467,0.5871517603318087,-0.4092354417543716,0.105,0.208,0.425,0.262
1064,-0.5456208164096797,0.5912953991061038,-0.9227550514252723,0.55,0.061,0.024,0.365
1065,-0.42951304441926014,0.6080286357566614,-0.7064026579681605,0.354,0.101,0.498,0.046
1066,-0.3326658975569934,0.5621798131929788,-0.5917428725652224,0.251,0.196,0.277,0.276
1067,-0.35202587381902556,0.4922592787923477,-0.7151228813454676,0.364,0.422,0.023,0.191
1068,-0.2792687409754984,0.6459041660008736,-0.4323686944219534,0.113,0.077,0.603,0.207
1069,-0.2817578829205191,0.5362511473072833,-0.5254215013531074,0.204,0.298,0.279,0.219
1070,-0.3629213285184829,0.5413724402327517,-0.6703727444316385,0.31,0.244,0.286,0.16
1071,-0.15277114594358687,0.5090712453885292,-0.3000977708473597,0.064,0.474,0.234,0.229
1072,-0.13113283658769473,0.5367252246565107,-0.2443202416499357,0.024,0.437,0.189,0.35
1073,-0.1665780794769994,0.575879505867289,-0.28925856499464875,0.045,0.326,0.188,0.441
1074,-0.1884908322348309,0.5443009299784707,-0.3462989347497284,0.091,0.368,0.178,0.363
1075,-0.30721257852435324,0.593350099583026,-0.5177593780472026,0.216,0.175,0.145,0.463
1076,-0.10480138510776807,0.4844280670785849,-0.2163404481077827,0.034,0.598,0.148,0.221
1077,-0.29005633031047384,0.5085761010461427,-0.5703302410668276,0.245,0.373,0.185,0.197
1078,-0.37329164586405295,0.5109981371247911,-0.7305146902578457,0.36,0.341,0.2,0.099
1079,-0.3729516757009611,0.4999197435291086,-0.7460230977639822,0.375,0.374,0.116,0.135
1080,-0.2713183547778286,0.517388785369946,-0.5243993732562818,0.208,0.359,0.252,0.181
1081,-0.29929978308876654,0.6132561091981642,-0.4880502266501718,0.166,0.098,0.368,0.367
1082,-0.20565850334410168,0.5145837090456916,-0.3996599576102021,0.131,0.463,0.378,0.027
1083,-0.26913890524429984,0.5462086411444355,-0.4927401087620851,0.177,0.285,0.339,0.199
1084,-0.27104777373549066,0.4820047824958031,-0.5623341999471774,0.255,0.481,0.084,0.18
1085,-0.28740369340047733,0.5182271510312264,-0.5545901885467971,0.236,0.348,0.156,0.259
1086,-0.32038398516128597,0.598372237751466,-0.535425885340552,0.203,0.145,0.486,0.166
1087,-0.13320700123279555,0.5473063908712406,-0.24338652618462456,0.007,0.393,0.293,0.307
1088,-0.16112891934938603,0.5285057646446554,-0.30487637056848793,0.054,0.412,0.302,0.232
1089,-0.3580595532582427,0.6058197406033115,-0.5910331560039057,0.263,0.09,0.213,0.433
1090,-0.2260537104104911,0.5821685526460592,-0.3882959829812809,0.101,0.234,0.284,0.381
1091,-0.5121736656927861,0.5704416879323054,-0.8978545511799376,0.498,0.096,0.198,0.207
1092,-0.2141852166120223,0.5509869739884097,-0.38873009113374757,0.101,0.313,0.359,0.227
1093,-0.2426155042788375,0.6230094135513664,-0.38942510177470074,0.082,0.125,0.457,0.336
1094,-0.3724344004040742,0.5433580150081246,-0.6854309499759663,0.321,0.229,0.275,0.174
1095,-0.24934939349812296,0.5935666566899829,-0.42008659126612125,0.116,0.181,0.354,0.348
1096,-0.34764629468683184,0.5260978143249034,-0.6608016327399815,0.305,0.302,0.271,0.122
1097,-0.30105465575454676,0.6240504353767524,-0.48242039214794186,0.18,0.103,0.222,0.495
1098,-0.3507728794965259,0.48960247986816097,-0.7164442459339283,0.361,0.453,0.169,0.017
1099,-0.3212601455779803,0.5600624644559694,-0.5736148482831185,0.261,0.247,0.097,0.396
1100,-0.3148077222643569,0.5506011327387483,-0.571752769011698,0.235,0.239,0.301,0.225
1101,-0.20255257913409114,0.5160238755812407,-0.39252559565376555,0.156,0.477,0.007,0.36
1102,-0.40413088398520497,0.5513508804445341,-0.7329831116971628,0.362,0.19,0.2,0.249
1103,-0.27616932386028525,0.5134534563463622,-0.537866325461034,0.22,0.386,0.298,0.096
1104,-0.2631216943002017,0.5275067490168961,-0.4988025172958951,0.191,0.335,0.218,0.256
1105,-0.31263433915438094,0.5653696979325027,-0.552973285087,0.219,0.2,0.324,0.256
1106,-0.23746792502200031,0.5639291306580516,-0.4210953329275575,0.127,0.312,0.485,0.076
1107,-0.273577627259905,0.5526731562290448,-0.49500798831366793,0.18,0.26,0.287,0.273
1108,-0.30145082630737297,0.5510604440574597,-0.5470376790026692,0.216,0.255,0.352,0.177
1109,-0.11094159449175989,0.5634950978216019,-0.1968812061021392,0.018,0.479,0.015,0.488
1110,-0.35383199980223196,0.4952327373572603,-0.7144761909125931,0.352,0.401,0.146,0.101
1111,-0.35925876890540354,0.6253145758821149,-0.574524859585444,0.233,0.028,0.409,0.329
1112,-0.3768383921423926,0.6506585347058492,-0.5791646033087914,0.266,0.0,0.194,0.54
1113,-0.3969549183549467,0.5919191027966391,-0.670623597852231,0.318,0.088,0.248,0.347
1114,-0.2650662550037187,0.5285590941576719,-0.5014884010767736,0.19,0.353,0.354,0.102
1115,-0.2584476279610361,0.5142505498741624,-0.5025714178123455,0.194,0.376,0.246,0.184
1116,-0.2968249619126908,0.5919206664033138,-0.5014607172212582,0.227,0.238,0.023,0.512
1117,-0.45344416382296204,0.6054377470173716,-0.748952581924086,0.386,0.024,0.229,0.361
1118,-0.17921114829980672,0.5260797663588358,-0.3406539459599134,0.096,0.426,0.145,0.334
1119,-0.048214059902967094,0.4673439257589023,-0.10316612080637207,0.004,0.753,0.01,0.233
1120,-0.11864046629887502,0.5210285912385298,-0.22770433003850404,0.006,0.482,0.366,0.146
1121,-0.358542486769945,0.6352355710541407,-0.5644244483585235,0.225,0.037,0.546,0.191
1122,-0.5455885291049982,0.5279274851529784,-1.0334535413455546,0.624,0.317,0.032,0.028
1123,-0.24154276655124454,0.653703378612551,-0.36949903343609086,0.06,0.062,0.485,0.393
1124,-0.36666337569105256,0.5934544201152203,-0.6178458922251588,0.27,0.099,0.328,0.304
1125,-0.5232476098317138,0.5350798262952491,-0.9778870069808866,0.568,0.264,0.13,0.039
1126,-0.3206283477654166,0.5354137944983339,-0.5988421498662271,0.262,0.277,0.199,0.262
1127,-0.3934050101397288,0.655781976597458,-0.5999021384834652,0.265,0.014,0.625,0.096
1128,-0.2434707776630997,0.5169604771050486,-0.4709659412002311,0.189,0.401,0.099,0.311
1129,-0.3208056999622565,0.6591457703434093,-0.4866991709513959,0.158,0.02,0.616,0.206
1130,-0.1354014434480619,0.5015303264328328,-0.2699765822958574,0.046,0.51,0.272,0.172
1131,-0.37150285903530644,0.5495993060370128,-0.6759521981825202,0.317,0.208,0.22,0.255
1132,-0.16832508536558735,0.514875481112608,-0.32692387099469034,0.081,0.447,0.213,0.26
1133,-0.05493862240005304,0.4518914872892843,-0.12157481153187415,0.007,0.767,0.171,0.055
1134,-0.24577074829911708,0.550686705674589,-0.44629867720893845,0.16,0.306,0.166,0.368
1135,-0.28354345366327244,0.527166954065824,-0.5378627235194036,0.235,0.349,0.087,0.329
1136,-0.4643098831271728,0.5886437060041406,-0.7887791517877994,0.419,0.068,0.171,0.343
1137,-0.13158885084256108,0.49469216965860335,-0.26600148317159156,0.048,0.541,0.291,0.12
1138,-0.3986316775895094,0.5062211391597666,-0.7874654903806747,0.409,0.347,0.07,0.174
1139,-0.28262954279101943,0.6395204375403791,-0.4419398133357924,0.128,0.059,0.385,0.428
1140,-0.2483597678465171,0.5859430560819727,-0.42386331789171655,0.124,0.202,0.306,0.367
1141,-0.2969910465833288,0.549405047991298,-0.5405684706923786,0.25,0.316,0.024,0.41
1142,-0.27294832060610486,0.5376064387065126,-0.507710289450442,0.212,0.329,0.104,0.355
1143,-0.14894190563891463,0.5792885936627479,-0.25711175270546777,0.008,0.313,0.283,0.396
1144,-0.47549379071705816,0.615981429877936,-0.7719287752088287,0.402,0.014,0.434,0.15
1145,-0.25898178359549373,0.5620281301222829,-0.46079861436676833,0.155,0.249,0.284,0.312
1146,-0.4458219592977705,0.49433503334642714,-0.9018619543910437,0.513,0.449,0.022,0.017
1147,-0.3255659734784921,0.5704212446331048,-0.5707465781501463,0.234,0.178,0.296,0.291
1148,-0.22592830386678478,0.5429446544962553,-0.41611663729593457,0.125,0.346,0.407,0.122
1149,-0.44514912794220846,0.5205504398977814,-0.855150805423622,0.457,0.287,0.135,0.121
1150,-0.4056541759293521,0.5059037505128811,-0.8018406179398814,0.428,0.361,0.008,0.203
1151,-0.4265752447923453,0.5962855585487471,-0.7153875163949192,0.354,0.058,0.25,0.338
1152,-0.36775889121947575,0.5859986601949216,-0.6275763345553512,0.285,0.121,0.233,0.361
1153,-0.32875731314767187,0.6230587390478747,-0.5276505930244416,0.244,0.14,0.058,0.558
1154,-0.22146747499411512,0.5158856226461922,-0.42929569127768324,0.143,0.41,0.321,0.126
1155,-0.36308585504799645,0.5713644281062035,-0.6354715785360497,0.309,0.194,0.09,0.408
1156,-0.3219646358994849,0.5553173279471981,-0.5797849620318324,0.24,0.224,0.321,0.215
1157,-0.22420915629267163,0.635261110062365,-0.352940157584431,0.115,0.232,0.035,0.618
1158,-0.29878790554893697,0.5377796651230103,-0.5555953951523864,0.232,0.331,0.388,0.048
1159,-0.3627725084302751,0.5758065141371387,-0.6300250162572393,0.277,0.146,0.349,0.227
1160,-0.28286876224946966,0.5512765868725721,-0.5131158641331071,0.191,0.26,0.33,0.219
1161,-0.3137103181996815,0.5279675264627577,-0.5941848740233274,0.262,0.305,0.167,0.266
1162,-0.3553566736560104,0.5744618296232854,-0.6185905752677119,0.27,0.151,0.306,0.273
1163,-0.2657808754315793,0.4858930487897338,-0.5469946032230516,0.248,0.478,0.058,0.216
1164,-0.42432798470210203,0.5388159397960677,-0.7875193611805595,0.405,0.222,0.154,0.22
1165,-0.1321490473382795,0.4859999936484007,-0.2719116235912617,0.058,0.563,0.252,0.127
1166,-0.5284476239498689,0.5956746897895454,-0.887141308851937,0.512,0.036,0.093,0.359
1167,-0.275247562825901,0.5120056621205505,-0.5375869510620658,0.228,0.379,0.134,0.259
1168,-0.12944382711819447,0.5390012136501101,-0.2401549826606184,0.004,0.431,0.41,0.156
1169,-0.24291151257739357,0.498649068557118,-0.48713920850244036,0.193,0.434,0.168,0.205
1170,-0.20684431886057392,0.5901507431681372,-0.35049404114982674,0.078,0.246,0.245,0.432
1171,-0.10982185810629815,0.4788658260771965,-0.22933743049894334,0.038,0.607,0.241,0.114
1172,-0.34394561730725787,0.6291297393951832,-0.5467006179646055,0.212,0.033,0.392,0.364
1173,-0.45622936926172375,0.5923022146078448,-0.7702645001315536,0.41,0.07,0.138,0.382
1174,-0.4812810694324438,0.5518304620676773,-0.8721538633969409,0.488,0.184,0.039,0.289
1175,-0.3695968160458665,0.4993745062288164,-0.7401195123815852,0.371,0.39,0.168,0.071
1176,-0.1945269011477027,0.5739916111821752,-0.33890199326617537,0.076,0.293,0.213,0.417
1177,-0.40569026449218243,0.6193702951237907,-0.6550043934720812,0.322,0.04,0.178,0.461
1178,-0.2942125671015299,0.5382397478593932,-0.5466199184873064,0.219,0.282,0.27,0.228
1179,-0.34742364835552336,0.4983797667971211,-0.6971062460827218,0.345,0.427,0.217,0.011
1180,-0.2784486434256103,0.57904656913942,-0.4808743515041306,0.165,0.191,0.322,0.321
1181,-0.24813037137260158,0.5844111374272658,-0.42458186622681054,0.119,0.204,0.377,0.3
1182,-0.37416318042535696,0.5462351379732402,-0.6849855573437809,0.323,0.216,0.225,0.236
1183,-0.08437373676435897,0.5217032145953173,-0.16172746190534262,0.002,0.569,0.048,0.381
1184,-0.34343616116296166,0.5598702858869478,-0.6134209473519198,0.273,0.2,0.211,0.316
1185,-0.12240132381561658,0.447601255509226,-0.2734606355747669,0.102,0.74,0.153,0.005
1186,-0.27001614893172526,0.5634514569505819,-0.4792181218113477,0.164,0.237,0.343,0.256
1187,-0.3060393942094618,0.5396145249112902,-0.5671444708790465,0.24,0.321,0.388,0.05
1188,-0.1576403044939728,0.5615589515406312,-0.28071906620220055,0.078,0.441,0.0,0.482
1189,-0.13325063602554413,0.5222878673451835,-0.25512872183469254,0.023,0.457,0.333,0.187
1190,-0.17284018016337185,0.5303527071342602,-0.32589666808208995,0.069,0.397,0.277,0.257
1191,-0.3354811401424668,0.5613344961311623,-0.597649249163689,0.254,0.197,0.299,0.25
1192,-0.2726401896590779,0.4867825966277098,-0.5600861484117364,0.252,0.5,0.237,0.012
1193,-0.3237455124655933,0.5747464245986621,-0.5632840825267604,0.235,0.177,0.234,0.354
1194,-0.35275008777471506,0.598014715149259,-0.5898685748672119,0.25,0.098,0.31,0.343
1195,-0.38048477941120745,0.5769526294667988,-0.6594731698559713,0.301,0.144,0.375,0.18
1196,-0.19191901947289391,0.6534774245988418,-0.2936888287926849,0.013,0.125,0.347,0.516
1197,-0.24179698682357215,0.564941392560309,-0.42800366552670277,0.126,0.257,0.358,0.26
1198,-0.42769229394567115,0.5609295287662666,-0.7624706349233507,0.384,0.171,0.318,0.127
1199,-0.3468117155398453,0.5584457523280953,-0.62103026855165,0.271,0.202,0.321,0.206
1200,-0.2779758294452027,0.4893881503792734,-0.5680068657767312,0.27,0.478,0.006,0.246
1201,-0.3472119165772715,0.5663242462780465,-0.6130973887471559,0.265,0.178,0.315,0.242
1202,-0.14384047424196353,0.590292670431834,-0.24367653783797744,0.033,0.373,0.066,0.528
1203,-0.37487630998727745,0.5518513915727987,-0.6793066316619495,0.341,0.235,0.062,0.362
1204,-0.2907306721630795,0.6493305681860647,-0.4477390814593085,0.155,0.07,0.219,0.556
1205,-0.4459231996951099,0.5620410552050491,-0.7933996912955478,0.425,0.161,0.082,0.332
1206,-0.45297698023801114,0.5461713307658393,-0.8293679194088209,0.46,0.225,0.001,0.314
1207,-0.4198681737063437,0.5950650149920611,-0.7055836977946776,0.349,0.07,0.223,0.359
1208,-0.14672728289906334,0.5228659715296895,-0.2806212124873991,0.04,0.455,0.372,0.133
1209,-0.3277362111009998,0.5118098252391381,-0.6403476348815076,0.298,0.347,0.13,0.225
1210,-0.30116469833207477,0.49346346841934946,-0.6103079915860001,0.286,0.429,0.072,0.213
1211,-0.32757239124498455,0.6074188721895339,-0.5392858309854613,0.219,0.104,0.244,0.432
1212,-0.3624753322754536,0.548665737128554,-0.660648747947103,0.306,0.214,0.212,0.267
1213,-0.35399030897137623,0.6354161780645207,-0.5570999310241543,0.228,0.085,0.606,0.08
1214,-0.26983932680046374,0.5430857872165507,-0.49686317180837525,0.185,0.288,0.252,0.275
1215,-0.42686096027502723,0.4957372531636971,-0.861062906914671,0.471,0.41,0.051,0.069
1216,-0.36712125520886474,0.5333684523759974,-0.6883070297342279,0.339,0.276,0.091,0.295
1217,-0.40230840684958713,0.62707281571433,-0.6415656950322388,0.325,0.05,0.108,0.517
1218,-0.2795883588919284,0.5383193941331745,-0.5193726288500785,0.2,0.316,0.365,0.119
1219,-0.2601436666695476,0.5632144884612554,-0.46189093497981515,0.151,0.262,0.421,0.166
1220,-0.3558214850520113,0.5200151363466304,-0.6842521691807614,0.329,0.345,0.288,0.037
1221,-0.4531297396237282,0.5796151096150067,-0.7817769621718575,0.403,0.114,0.356,0.127
1222,-0.23109459680226005,0.5571265473185372,-0.4147973165423971,0.123,0.283,0.283,0.311
1223,-0.18311425141260665,0.6214732212256654,-0.29464544112048774,0.009,0.18,0.449,0.362
1224,-0.27941974894042126,0.5442293294195695,-0.5134228051222957,0.233,0.346,0.014,0.407
1225,-0.3066986189515526,0.5387561037179026,-0.5692717295174119,0.24,0.316,0.373,0.072
1226,-0.2025892108885695,0.5579726745884488,-0.3630808821202505,0.086,0.305,0.29,0.319
1227,-0.2574272743575943,0.5622136097831988,-0.457881612750114,0.155,0.252,0.263,0.33
1228,-0.10711807608849747,0.5259161509442388,-0.20367900072316822,0.002,0.485,0.187,0.326
1229,-0.36289509778950074,0.5373443109763427,-0.675349287927006,0.321,0.25,0.157,0.271
1230,-0.2629582084363925,0.6382239464149904,-0.4120155784086014,0.11,0.166,0.667,0.057
1231,-0.28515472046956364,0.5572523668431408,-0.5117155842423383,0.193,0.241,0.271,0.295
1232,-0.35820788553511757,0.5581062905453273,-0.6418273572675763,0.287,0.198,0.321,0.194
1233,-0.43374747232612854,0.621298768619717,-0.6981302623369846,0.349,0.07,0.527,0.054
1234,-0.34979733807108937,0.6283188177668869,-0.5567195000052791,0.253,0.081,0.136,0.53
1235,-0.23931892100644853,0.6053419645286859,-0.39534500336975675,0.09,0.165,0.443,0.301
1236,-0.44664024664616553,0.5595916507641953,-0.7981538788797512,0.42,0.201,0.337,0.042
1237,-0.3064417499705241,0.5319530077758835,-0.5760692119248825,0.25,0.299,0.161,0.289
1238,-0.37598677642770606,0.5171179821805262,-0.7270812259173166,0.377,0.338,0.006,0.278
1239,-0.42840359952986445,0.5393482725026757,-0.7942986403608795,0.423,0.237,0.051,0.289
1240,-0.4338726860746785,0.5148429693882708,-0.8427281945603724,0.447,0.308,0.127,0.117
1241,-0.20630568686556666,0.6295430423986988,-0.3277070398228788,0.035,0.143,0.422,0.4
1242,-0.20675243466439133,0.5641062203516418,-0.36651330406445426,0.089,0.29,0.274,0.347
1243,-0.37407566314890184,0.6122389139873264,-0.6109962215773912,0.307,0.121,0.054,0.518
1244,-0.32660181570714425,0.5495942697268135,-0.5942598634980093,0.285,0.286,0.036,0.393
1245,-0.4530552515699473,0.6055705710252556,-0.7481460844487643,0.379,0.019,0.3,0.302
1246,-0.4369283890163139,0.5163437651817759,-0.8461966977803939,0.45,0.308,0.15,0.091
1247,-0.5024753907015368,0.624157601091099,-0.8050456965086258,0.465,0.001,0.059,0.475
1248,-0.14936132851218337,0.5519501986159177,-0.27060653096370846,0.029,0.437,0.507,0.028
1249,-0.39664675372520325,0.5742410650832062,-0.6907321294894333,0.331,0.128,0.231,0.309
1250,-0.16410514058640077,0.5388605523783574,-0.3045410168959175,0.05,0.383,0.302,0.265
1251,-0.21467564390076246,0.5589176628986733,-0.384091715383275,0.096,0.291,0.349,0.264
1252,-0.4906691823465129,0.6149077166870913,-0.7979558054500725,0.423,0.0,0.402,0.175
1253,-0.22284529742345408,0.575074769653604,-0.3875066498877786,0.101,0.251,0.286,0.362
1254,-0.5501201203913997,0.5640237015022406,-0.9753492963614656,0.574,0.128,0.054,0.245
1255,-0.10154631089893539,0.49164156439711676,-0.2065454148968429,0.013,0.572,0.278,0.136
1256,-0.3543309582103739,0.6407126769018249,-0.55302629553663,0.222,0.001,0.347,0.429
1257,-0.31524086533107504,0.5756034902766104,-0.5476701768774609,0.214,0.175,0.343,0.268
1258,-0.4880908528007858,0.6157871309977915,-0.7926291866637537,0.45,0.025,0.064,0.461
1259,-0.37904199969014846,0.5244197265695267,-0.7227836415873187,0.366,0.299,0.062,0.273
1260,-0.3488044838770643,0.5783406689521995,-0.6031124951129684,0.256,0.15,0.361,0.233
1261,-0.2908416143943922,0.5142369751409908,-0.5655789615568791,0.264,0.396,0.026,0.314
1262,-0.4091130441448138,0.563840243126069,-0.7255832642888179,0.353,0.155,0.294,0.198
1263,-0.29891274887398595,0.547790510036686,-0.545669819752751,0.22,0.256,0.244,0.28
1264,-0.5175490313335265,0.5249806564996224,-0.9858440019187615,0.573,0.288,0.04,0.099
1265,-0.26930455340232834,0.5208008110193002,-0.5170970315411976,0.233,0.4,0.022,0.345
1266,-0.38785148139253317,0.5680287984629069,-0.6828024960038368,0.322,0.149,0.254,0.275
1267,-0.44567861546703014,0.573998704026501,-0.776445334006283,0.415,0.129,0.09,0.365
1268,-0.4264129674198558,0.563836129757467,-0.7562710952972745,0.38,0.168,0.331,0.122
1269,-0.40976992910434645,0.6084420794349839,-0.6734740133109632,0.316,0.064,0.457,0.163
1270,-0.30083112254474187,0.5355274247213732,-0.5617473702700843,0.233,0.318,0.355,0.095
1271,-0.3211727064706333,0.5304912634238409,-0.6054250627951047,0.264,0.308,0.308,0.121
1272,-0.41962262338458944,0.5913912617615666,-0.7095516124716943,0.376,0.123,0.057,0.444
1273,-0.23500600548213216,0.584571423454988,-0.4020141868946962,0.1,0.225,0.454,0.221
1274,-0.34353127145864204,0.5805232891435796,-0.5917613950776006,0.25,0.145,0.308,0.298
1275,-0.4505767259349889,0.6021086878271629,-0.7483312150186551,0.383,0.08,0.445,0.092
1276,-0.38782328532312293,0.5816754962109458,-0.6667347822788087,0.336,0.156,0.082,0.426
1277,-0.6342124057205014,0.5764130314679989,-1.1002742323595633,0.695,0.098,0.014,0.193
1278,-0.31731027644571097,0.5586776342967792,-0.5679666715942853,0.239,0.22,0.218,0.323
1279,-0.2619584237610302,0.5296157240701691,-0.4946198004618215,0.183,0.332,0.295,0.19
1280,-0.3222204790371132,0.5944168146935315,-0.54207833808208,0.207,0.128,0.397,0.268
1281,-0.3736533598975595,0.5150545529658492,-0.7254636576765386,0.355,0.323,0.204,0.118
1282,-0.3421006350827067,0.5910550793793545,-0.5787965403189398,0.242,0.119,0.291,0.347
1283,-0.1817317082551004,0.5544176155337859,-0.3277884813961612,0.061,0.332,0.307,0.301
1284,-0.3323415060830892,0.5570017759802288,-0.5966614837057287,0.254,0.232,0.378,0.136
1285,-0.37061486371511776,0.5654892848993763,-0.6553879509512993,0.298,0.181,0.36,0.161
1286,-0.099627157239497,0.5438048567108581,-0.18320387545282427,0.015,0.528,0.015,0.443
1287,-0.17846776753780857,0.4956445315460515,-0.3600721004247108,0.107,0.496,0.269,0.128
1288,-0.2348798441363334,0.6228065420574325,-0.3771313052692273,0.113,0.195,0.139,0.553
1289,-0.4257703715616483,0.6115352415316535,-0.6962319464946325,0.341,0.022,0.268,0.369
1290,-0.38215530807072357,0.5166496224554338,-0.7396798361227648,0.367,0.325,0.224,0.084
1291,-0.3843184392541385,0.5727460590905531,-0.6710101853243419,0.317,0.142,0.22,0.321
1292,-0.27460029077104203,0.5183576484270606,-0.5297506299064125,0.226,0.371,0.111,0.293
1293,-0.49407597146750465,0.5695197025251179,-0.8675309550782646,0.472,0.102,0.205,0.22
1294,-0.11766293277071276,0.5385713497056778,-0.21847232095620017,0.014,0.46,0.142,0.383
1295,-0.2240285442816983,0.5421953694108368,-0.41318785980251616,0.124,0.324,0.288,0.264
1296,-0.307778847132843,0.5584745159365924,-0.5511063412028407,0.219,0.22,0.303,0.257
1297,-0.4492136975178825,0.6150662527470891,-0.7303500972643933,0.372,0.001,0.246,0.38
1298,-0.3937447799370811,0.4963284171695093,-0.793315003365215,0.413,0.387,0.079,0.12
1299,-0.40957849437757166,0.612203712459425,-0.6690232124404462,0.312,0.027,0.355,0.306
1300,-0.1972149042443082,0.5232834814296445,-0.3768796670315376,0.105,0.395,0.279,0.221
1301,-0.4139599045735624,0.5510252997846334,-0.7512538983878914,0.388,0.202,0.094,0.316
1302,-0.3696343816532785,0.54990802101534,-0.6721749229458273,0.332,0.236,0.082,0.35
1303,-0.15547755820558157,0.5690397908704364,-0.2732279195585849,0.03,0.34,0.222,0.408
1304,-0.5675811902322063,0.5898336236922702,-0.962273372411754,0.566,0.066,0.29,0.078
1305,-0.48775489253372784,0.6043734574969262,-0.8070422128625802,0.435,0.061,0.427,0.076
1306,-0.17327911589567574,0.55574468333185,-0.31179626381095965,0.046,0.334,0.352,0.268
1307,-0.3030551848595631,0.587142979349843,-0.5161522755413734,0.2,0.234,0.528,0.038
1308,-0.14620159006275288,0.5758209174830634,-0.2539011446506771,0.013,0.333,0.236,0.418
1309,-0.1656818543929686,0.5068645134343955,-0.3268760191364494,0.079,0.469,0.281,0.171
1310,-0.32569140989706125,0.5896155232946731,-0.5523792997802229,0.24,0.165,0.154,0.441
1311,-0.3041809340039763,0.5262839032269069,-0.5779787907988303,0.251,0.316,0.165,0.268
1312,-0.2587289459794842,0.5834645090853681,-0.44343561939193965,0.182,0.283,0.034,0.501
