,Retorno,Risco,Sharpe,SAPR4.SA Peso,ITSA4.SA Peso,LIGT3.SA Peso,MXRF11.SA Peso
65,0.07869921893103686,0.1414618698134531,0.5563281401187341,0.332,0.326,0.007,0.334
66,-0.2732321108136523,0.27943605507446856,-0.9777983400919292,0.108,0.581,0.25,0.06
67,-0.2128301171548851,0.23845594758147126,-0.8925343205464363,0.193,0.356,0.238,0.212
68,-0.20756507122480417,0.23383893074558001,-0.8876412091134552,0.316,0.131,0.26,0.292
69,-0.7573587317265745,0.4979289415422326,-1.5210176965829931,0.033,0.17,0.703,0.094
70,-0.40006992261108526,0.3239031730085171,-1.235152835630188,0.046,0.097,0.454,0.403
71,-0.18936406127643868,0.23083312888142515,-0.8203504505356838,0.402,0.093,0.24,0.264
72,-0.527590509632524,0.389622446402755,-1.3541070708414744,0.033,0.491,0.468,0.008
73,-0.5015082152231138,0.3708253283952824,-1.3524108975871507,0.286,0.125,0.482,0.107
74,-0.2467210481684489,0.2514917194409401,-0.9810305035764346,0.31,0.117,0.293,0.281
75,-0.22984835785829658,0.24242435831280557,-0.9481240229239593,0.256,0.193,0.274,0.278
76,-0.3879502136499042,0.31940082883044635,-1.2146186817061992,0.362,0.221,0.366,0.051
77,-0.3314293346725288,0.29395791942979393,-1.1274720385673573,0.227,0.382,0.314,0.077
78,0.0705987363130716,0.14276721102107767,0.49450245478738564,0.343,0.308,0.015,0.334
79,-0.442723806336439,0.34381887388934007,-1.2876658030092087,0.293,0.278,0.406,0.023
80,0.08675397022598547,0.14230225252454395,0.6096457974972838,0.048,0.501,0.013,0.438
81,-0.19870637896526913,0.23161004238897617,-0.8579350744712219,0.324,0.205,0.237,0.234
82,-0.42954415910554966,0.336580820144507,-1.276199157519225,0.168,0.314,0.41,0.108
83,-0.26082512401693475,0.25848382200739317,-1.0090578280348803,0.321,0.075,0.31,0.294
84,0.023952775085814577,0.14339850221304717,0.16703643842965624,0.313,0.208,0.075,0.404
85,0.07026815343265498,0.14035854852661261,0.5006332294703932,0.414,0.15,0.036,0.4
86,-0.15290924441063722,0.20853241820927307,-0.7332636609871607,0.23,0.246,0.211,0.314
87,-0.26886169815976063,0.26141248848152787,-1.0284959977295007,0.236,0.274,0.289,0.201
88,-0.1966220197768546,0.22695789358008064,-0.866336996150688,0.262,0.089,0.27,0.379
89,-0.10418006957278111,0.1918954535681213,-0.5429001450302628,0.314,0.231,0.164,0.291
90,-0.2231585361266938,0.2584110267863853,-0.8635797740595922,0.283,0.513,0.198,0.006
91,-0.036639659665579506,0.15703136181338595,-0.2333270197906174,0.213,0.199,0.138,0.449
92,-0.6077921109125941,0.4231963354766701,-1.436194172683474,0.166,0.072,0.591,0.17
93,-0.10444708660781697,0.2186839366144814,-0.4776166380795818,0.438,0.429,0.102,0.03
94,-0.40641613403168664,0.33491008985397297,-1.213508181282002,0.03,0.528,0.372,0.07
95,-0.2074086687752884,0.23348556683861008,-0.8883147321849383,0.294,0.048,0.281,0.377
96,-0.29185191116521086,0.27729419201604544,-1.0524991852275185,0.137,0.436,0.289,0.138
97,-0.12904849388305392,0.19829351278419036,-0.650795339046224,0.201,0.276,0.192,0.331
98,0.14016405173518373,0.10229148997759578,1.3702415691264536,0.173,0.244,0.006,0.577
99,-0.5722292734064635,0.40653933980214296,-1.4075618701131347,0.268,0.028,0.557,0.147
100,-0.2290104006256893,0.2487567256137462,-0.9206199352426042,0.185,0.411,0.24,0.164
101,-0.18757890434502345,0.22225992344881662,-0.8439618867601215,0.154,0.256,0.247,0.343
102,-0.18907356256949148,0.22618655885221223,-0.8359186484331725,0.272,0.248,0.23,0.251
103,-0.04980607793328982,0.19679862672206333,-0.2530814303070846,0.391,0.439,0.068,0.102
104,-0.45304339394161686,0.350520609163779,-1.2924871807749674,0.396,0.163,0.42,0.021
105,-0.1972118773625129,0.23395552313889728,-0.8429460211778372,0.393,0.047,0.257,0.303
106,-0.0899745301941933,0.20959896087623192,-0.42926992489873655,0.47,0.343,0.104,0.083
107,-0.3828988999556902,0.32057011935077484,-1.1944310365892645,0.021,0.457,0.371,0.151
108,-0.19401709838772943,0.2273987723532851,-0.8532020484539198,0.062,0.32,0.254,0.364
109,-0.3784459940027663,0.3135624247462915,-1.2069239300881576,0.343,0.145,0.378,0.134
110,-0.23782155511988085,0.24993874042030964,-0.9515193791884686,0.003,0.359,0.288,0.35
111,-0.37653061823794204,0.3104439474935744,-1.2128779487502668,0.111,0.255,0.393,0.241
112,-0.0386156050866637,0.20447348330323364,-0.18885385265040386,0.52,0.382,0.05,0.049
113,-0.4897373624838054,0.36856288037619506,-1.3287755999299946,0.051,0.41,0.454,0.085
114,-0.4685003829798078,0.35748683912706636,-1.3105388274539596,0.38,0.086,0.45,0.084
115,-0.3148309874796596,0.28322869032890496,-1.1115787285322536,0.169,0.332,0.322,0.177
116,-0.1352427503375782,0.20184659914599107,-0.6700273916419082,0.149,0.321,0.196,0.334
117,-0.2328083243407784,0.24611433692621176,-0.9459356462056793,0.253,0.287,0.257,0.203
118,-0.21829426095754884,0.2387935343670427,-0.9141548222240179,0.172,0.321,0.253,0.254
119,-0.27573917484076593,0.2634802519513061,-1.0465269134922697,0.243,0.229,0.302,0.225
120,0.04412028334372929,0.14194066288292534,0.3108361088895317,0.309,0.275,0.047,0.369
121,-0.2320439198653354,0.24246680331984702,-0.9570131526798644,0.224,0.197,0.28,0.299
122,-0.20224864525762729,0.23085614247081498,-0.8760808488480905,0.25,0.248,0.243,0.258
123,-0.49217990862269095,0.3721592637413353,-1.3224980715911308,0.461,0.041,0.463,0.035
124,-0.20123052689399656,0.23379130835682593,-0.8607271515280919,0.354,0.175,0.24,0.231
125,-0.2976353262636628,0.28611329761070337,-1.0402708603520998,0.506,0.146,0.291,0.057
126,0.029603988560869043,0.16188209612150975,0.1828737659700681,0.287,0.435,0.028,0.249
127,-0.16121008521144806,0.21606045800185816,-0.746134145518018,0.311,0.247,0.203,0.239
128,-0.14733303763620523,0.20782468069024354,-0.7089294550910472,0.235,0.284,0.198,0.283
129,-0.13606081468260345,0.20095434752602703,-0.67707325747198,0.19,0.276,0.199,0.335
130,-0.2400740579810696,0.2505730380879938,-0.9581001204796931,0.353,0.154,0.273,0.22
131,-0.22599057943975193,0.24102673365745877,-0.9376162387070479,0.128,0.306,0.269,0.296
132,-0.30643735078419354,0.27632827389454523,-1.1089612599727627,0.197,0.158,0.347,0.297
133,0.11998389132582225,0.12909192128939367,0.9294453915272253,0.412,0.135,0.003,0.45
134,-0.20881067464268177,0.2322251189038726,-0.8991735072772941,0.257,0.141,0.269,0.333
135,-0.08136352513028373,0.18344397419869624,-0.44353337571151463,0.259,0.307,0.141,0.294
136,-0.2165429891643272,0.23417674715481557,-0.9246989370006469,0.159,0.118,0.296,0.427
137,-0.11055605935620764,0.20423752566784334,-0.541311196337189,0.012,0.494,0.165,0.328
138,0.06467042524050778,0.14406250033917437,0.44890533683818207,0.298,0.356,0.017,0.329
139,-0.06649248599456101,0.18916251193953337,-0.3515098489272315,0.298,0.405,0.103,0.194
140,0.0062243727113656085,0.14792397295573442,0.04207818778115312,0.339,0.043,0.118,0.501
141,-0.12983994653787462,0.19910863792186895,-0.6521060456896116,0.295,0.043,0.225,0.437
142,-0.03149264676062283,0.18840603960578983,-0.1671530638110979,0.562,0.041,0.108,0.288
143,-0.0853034324242137,0.2137364483283133,-0.3991056887648007,0.335,0.533,0.084,0.048
144,-0.22816876947136508,0.24893418376854573,-0.9165827128166217,0.32,0.323,0.235,0.123
145,-0.3110350835660425,0.28513633855134973,-1.090829338506178,0.294,0.346,0.295,0.064
146,-0.366050766185546,0.3100891433376847,-1.1804694683777415,0.246,0.378,0.337,0.039
147,-0.16388966900867777,0.21132263028199794,-0.77554244327726,0.034,0.135,0.275,0.556
148,-0.20355156595587565,0.23950870230998061,-0.8498712739566014,0.414,0.197,0.227,0.162
149,-0.23818208175706584,0.24476540865131793,-0.973103524184537,0.192,0.101,0.31,0.398
150,-0.09057985820822576,0.17746695537515786,-0.5104040806737438,0.12,0.206,0.192,0.482
151,-0.06545087983592797,0.1674146313329828,-0.3909507748205597,0.054,0.224,0.181,0.541
152,-0.38734537154428167,0.31641697433681104,-1.2241611637812158,0.272,0.08,0.41,0.238
153,-0.29561633779842383,0.27118222506250944,-1.0901021913596372,0.162,0.154,0.346,0.338
154,-0.34083323501157264,0.30361900442222967,-1.1225688446616167,0.112,0.509,0.314,0.065
155,-0.10877955080194303,0.218853014730004,-0.497043876394131,0.565,0.197,0.132,0.106
156,-0.15555740637156334,0.21367639938496785,-0.7280046220327073,0.204,0.348,0.196,0.252
157,-0.2006120647625809,0.22814090336374,-0.8793340510392034,0.242,0.158,0.262,0.338
158,-0.17339280283400035,0.2180355089248535,-0.7952502951882056,0.272,0.018,0.266,0.444
159,-0.46105643507160615,0.3505285542904405,-1.3153177663511675,0.179,0.238,0.447,0.136
160,-0.2393182331458209,0.250040849647566,-0.9571165410897512,0.314,0.241,0.261,0.184
161,-0.05115692865460167,0.19741789212409622,-0.2591301533218914,0.579,0.059,0.116,0.246
162,-0.320604318898844,0.2845629751051681,-1.1266550709218437,0.274,0.18,0.34,0.206
163,-0.20430502805294193,0.24901285153449423,-0.8204597746419557,0.169,0.548,0.196,0.086
164,-0.3689400701397686,0.31335174927262605,-1.1773991081785184,0.438,0.087,0.367,0.108
165,0.09129089781379346,0.11076354144334571,0.8241962709407202,0.006,0.253,0.068,0.672
166,-0.026219175940575455,0.19901637311267828,-0.1317438134888067,0.264,0.599,0.039,0.098
167,-0.19022972744243763,0.22815913487357023,-0.8337589794414744,0.293,0.263,0.224,0.22
168,-0.531765573341847,0.386455520937393,-1.376007184609467,0.05,0.242,0.52,0.189
169,-0.17966595052264156,0.22079344360893335,-0.8137286487585369,0.233,0.264,0.226,0.276
170,-0.08200844087615758,0.1884018534106309,-0.43528468213853627,0.031,0.446,0.151,0.372
171,-0.5397659111401659,0.3903590956322644,-1.3827419859806453,0.114,0.361,0.49,0.034
172,-0.1895497055035525,0.23446641005676364,-0.8084301092751967,0.402,0.245,0.209,0.145
173,-0.10339848588227518,0.1923738155645134,-0.537487316446141,0.321,0.237,0.161,0.281
174,-0.44347105884969007,0.34981541787818926,-1.2677287397438641,0.459,0.016,0.433,0.093
175,-0.2282953519757431,0.2616684115901803,-0.8724604952824593,0.235,0.551,0.202,0.012
176,-0.09886339919736445,0.19544860748011078,-0.5058281073065459,0.368,0.255,0.146,0.231
177,-0.22438434197043872,0.24239367121154953,-0.9257021474566753,0.263,0.278,0.251,0.208
178,-0.21707819060610273,0.23650457829599225,-0.9178604159384313,0.232,0.042,0.3,0.427
179,0.07006403266873162,0.15085166566387367,0.46445647358543374,0.18,0.491,0.005,0.324
180,-0.16341691358528096,0.21534679974631277,-0.7588546185863578,0.176,0.332,0.21,0.283
181,-0.3079079543692643,0.2788680199261542,-1.104135047291547,0.247,0.051,0.362,0.34
182,-0.4921653061843851,0.3707191770101408,-1.3275960260640152,0.101,0.455,0.438,0.006
183,-0.6032210199818905,0.4207991357124438,-1.433512972788295,0.317,0.088,0.559,0.036
184,-0.18264592784017397,0.2355460375410232,-0.7754149878592798,0.254,0.46,0.184,0.101
185,-0.27234932704780457,0.26660087882435035,-1.0215620002784822,0.313,0.292,0.275,0.121
186,-0.14236341320835813,0.2285937387840294,-0.6227791450703736,0.534,0.231,0.155,0.081
187,-0.4034344524982941,0.3251227486405529,-1.2408681157660875,0.123,0.35,0.391,0.136
188,-0.3038133344642142,0.2813692329834192,-1.079767433144041,0.126,0.411,0.305,0.159
189,-0.21651711526967085,0.24568907251814934,-0.8812647345301712,0.411,0.226,0.231,0.132
190,-0.2678871418177049,0.269360532718643,-0.9945300416283438,0.438,0.212,0.267,0.083
191,-0.48150201611957344,0.3642051098343493,-1.3220627693515177,0.016,0.366,0.463,0.155
192,-0.2867595160368458,0.2718687244922867,-1.0547719917852543,0.293,0.286,0.29,0.131
193,-0.4413049181982535,0.34432574055961085,-1.2816495144424247,0.147,0.392,0.406,0.055
194,-0.10714630746301688,0.18633353606839675,-0.5750242802438262,0.219,0.044,0.221,0.516
195,-0.4230961700232691,0.3328027741207783,-1.2713120289968562,0.144,0.277,0.417,0.162
196,-0.08818833852295908,0.17830051883497094,-0.49460505835422325,0.242,0.099,0.192,0.468
197,-0.1562109204972001,0.24556583248564076,-0.6361264468921358,0.175,0.673,0.134,0.018
198,-0.3879257324886709,0.32010015777067696,-1.2118886013376629,0.168,0.408,0.36,0.064
199,-0.3494161827463972,0.30527252576970415,-1.1446040938842783,0.02,0.46,0.346,0.174
200,-0.4502493020444167,0.3455956970750756,-1.3028209143084517,0.113,0.215,0.455,0.217
201,-0.2017463981894099,0.22862846271601509,-0.8824203066964762,0.142,0.258,0.259,0.341
202,-0.2914561365584208,0.27130267182897355,-1.0742840628644887,0.135,0.306,0.316,0.243
203,-0.09372646685488123,0.2068596184387429,-0.45309213834132805,0.522,0.174,0.133,0.171
204,-0.23657765493148203,0.253612714607371,-0.9328304193965129,0.432,0.111,0.266,0.191
205,-0.36489686141913635,0.3107058713468342,-1.174412507357513,0.323,0.341,0.331,0.006
206,-0.07012025345537329,0.20337689381943527,-0.34477984267784306,0.319,0.502,0.082,0.097
207,-0.2093514789043242,0.23123028612383328,-0.9053808755493556,0.165,0.217,0.269,0.348
208,-0.333873709825286,0.2910927126717295,-1.1469669122284125,0.05,0.26,0.371,0.319
209,-0.26902565282784835,0.26509365949761565,-1.0148324684101622,0.385,0.129,0.294,0.192
210,-0.19462231858233212,0.23042820152625487,-0.844611541873953,0.352,0.162,0.238,0.247
211,-0.22426979732663804,0.25227045279017285,-0.8890054100516303,0.453,0.224,0.23,0.093
212,-0.359365045204448,0.3019334816339508,-1.1902126364379966,0.135,0.251,0.377,0.236
213,-0.24886769208447435,0.2513142270423252,-0.9902650359804787,0.158,0.291,0.284,0.267
214,-0.4341970714188287,0.34009536762396797,-1.2766921068413546,0.301,0.276,0.399,0.025
215,-0.35579021569937336,0.320192496994408,-1.1111759926891325,0.002,0.638,0.317,0.044
216,0.07146356106549516,0.13699201301949643,0.5216622450487286,0.353,0.238,0.027,0.381
217,-0.25041463982019185,0.25429399127059754,-0.9847446200713503,0.334,0.071,0.301,0.294
218,-0.02445604809342084,0.18307607420428293,-0.1335840753616548,0.45,0.31,0.066,0.173
219,-0.145550235817824,0.21994388174254295,-0.6617607849087568,0.212,0.474,0.161,0.152
220,0.11186359296003653,0.11781335757400382,0.9494983868002406,0.326,0.147,0.021,0.506
221,-0.6534029024759632,0.445694302175171,-1.4660337798510976,0.262,0.045,0.614,0.079
222,-0.5736121057492061,0.40621758486460097,-1.4120809318001348,0.133,0.114,0.563,0.19
223,-0.04654162569330283,0.15953436800818047,-0.2917341653361883,0.126,0.027,0.196,0.652
224,-0.46374173309258004,0.3528349654420441,-1.3143304335260197,0.14,0.096,0.485,0.279
225,-0.1413725670300169,0.20721499339124633,-0.6822506649559322,0.015,0.366,0.214,0.406
226,-0.24894709108336405,0.25781429266651834,-0.9656062451331044,0.399,0.008,0.302,0.291
227,-0.16568683275157572,0.2125709597460147,-0.779442464528281,0.253,0.122,0.242,0.383
228,-0.38744849962961936,0.31657480622287987,-1.2238766067721822,0.282,0.213,0.381,0.125
229,-0.37700997918554885,0.3134353653253903,-1.2028316549224083,0.134,0.373,0.365,0.128
230,-0.1669980599748728,0.22655775962834368,-0.7371103079798481,0.326,0.371,0.179,0.124
231,-0.30200832322123283,0.2787530717236148,-1.08342599187813,0.358,0.094,0.33,0.218
232,-0.31624522894400087,0.29064992676171336,-1.0880623039113013,0.233,0.444,0.289,0.034
233,-0.2860398931837608,0.2669593345788006,-1.0714736521016013,0.146,0.22,0.328,0.306
234,-0.13173003087521223,0.20051715542401688,-0.656951424413805,0.249,0.256,0.19,0.305
235,-0.4536786498809186,0.34981936754098697,-1.296894031539757,0.155,0.381,0.416,0.048
236,-0.20813387892369306,0.23238928390648103,-0.8956259747650459,0.209,0.254,0.253,0.283
237,-0.11324760464885852,0.1946761094538521,-0.5817231758255567,0.239,0.304,0.168,0.288
238,-0.060804204826988756,0.1834818790768615,-0.33139078983117215,0.195,0.439,0.109,0.256
239,-0.30453390956887116,0.278147610743048,-1.0948643734718209,0.31,0.171,0.324,0.195
240,-0.22976196107747673,0.2522642652172316,-0.9107986851789034,0.0,0.468,0.26,0.272
241,-0.2589311476191815,0.25654298019779576,-1.009309034375232,0.009,0.149,0.346,0.496
242,-0.513647515717479,0.3767171348384434,-1.3634832828556067,0.302,0.179,0.477,0.042
243,0.0014174632554471369,0.15487153403787088,0.009152509944794137,0.301,0.283,0.078,0.338
244,-0.3690337142003149,0.3073174390305227,-1.200822561077188,0.08,0.138,0.417,0.365
245,-0.04075733772700183,0.17352371814222536,-0.2348805002760249,0.097,0.448,0.109,0.345
246,-0.01935990610497989,0.16538965804125008,-0.11705632827508057,0.343,0.274,0.088,0.295
247,-0.1461258708151434,0.208351433408001,-0.7013432469600276,0.225,0.312,0.193,0.27
248,-0.353723611244421,0.30560651282920953,-1.1574478828011825,0.158,0.439,0.33,0.072
249,-0.24110120544770183,0.2517332643937536,-0.9577645847812094,0.232,0.344,0.255,0.17
250,-0.12809956848144954,0.20667925481532937,-0.6197988694893843,0.371,0.245,0.169,0.215
251,-0.10962596074631985,0.19144123920928907,-0.572635035163315,0.156,0.326,0.175,0.343
252,-0.4260103257990113,0.33790980718849883,-1.2607219936690583,0.037,0.389,0.414,0.16
253,0.11631763208302273,0.09826860717682452,1.1836703035153515,0.14,0.061,0.067,0.732
254,-0.4014194215049085,0.32431822201557564,-1.237733171482514,0.23,0.328,0.376,0.066
255,-0.31105106466725896,0.2799580404437486,-1.1110631585155626,0.241,0.231,0.328,0.2
256,-0.1890903521759748,0.22507004068526484,-0.8401400364093612,0.261,0.232,0.235,0.272
257,-0.5123964145517965,0.37780112967063084,-1.3562596146774537,0.328,0.053,0.498,0.122
258,-0.3110316294488347,0.2820350923691123,-1.1028118055669942,0.154,0.354,0.317,0.174
259,-0.08852874904430698,0.199122864641725,-0.44459358900643453,0.346,0.382,0.116,0.157
260,-0.05553230221214203,0.17881606829665883,-0.3105554368862032,0.423,0.028,0.152,0.397
261,0.062948818224747,0.13794726939772015,0.45632522122099617,0.291,0.306,0.03,0.374
262,-0.5124266206817679,0.3836774642360369,-1.3355661159356627,0.009,0.51,0.457,0.024
263,-0.28226997280769095,0.27117515498879985,-1.0409138433767995,0.38,0.179,0.294,0.146
264,-0.4195620652643444,0.3329629424718052,-1.2600863692207198,0.291,0.028,0.441,0.239
265,-0.1306702579012199,0.21878182564885823,-0.5972628554208329,0.529,0.024,0.19,0.257
266,-0.27052318467511693,0.26364781021990147,-1.0260778743031505,0.205,0.338,0.282,0.174
267,-0.10992956937209891,0.18937928959320036,-0.5804730264235077,0.147,0.291,0.184,0.378
268,0.03499002404457102,0.16556586562235426,0.21133597745552912,0.021,0.571,0.041,0.367
269,0.028448269628756854,0.14714609219775426,0.1933335041648563,0.399,0.04,0.092,0.469
270,-0.5507898214928528,0.39463415670465873,-1.3956972860437415,0.098,0.221,0.53,0.151
271,-0.4424779383960726,0.3414014418212477,-1.2960634730644953,0.192,0.181,0.443,0.184
272,0.025311255844889323,0.15164766528698248,0.1669083120863718,0.297,0.332,0.051,0.32
273,-0.42499055985872697,0.33550324285818206,-1.266725639484717,0.131,0.357,0.404,0.108
274,-0.40221216327512516,0.3253429966874565,-1.2362711580403671,0.176,0.37,0.377,0.077
275,-0.08560719035350776,0.19844570893155286,-0.4313884679816134,0.396,0.33,0.116,0.158
276,-0.19763255798961293,0.23194187363764487,-0.8520779576798959,0.356,0.151,0.242,0.251
277,-0.4223063666078613,0.3381418119658276,-1.248903127811178,0.419,0.022,0.423,0.137
278,-0.08079703563117242,0.20995138548009165,-0.3848368775772327,0.44,0.417,0.087,0.056
279,-0.5221025417369147,0.38177822917817056,-1.3675545168220076,0.158,0.061,0.532,0.249
280,0.018601564375400368,0.14007398017926995,0.1327981424643867,0.174,0.292,0.085,0.449
281,-0.29664094784197126,0.27330527829576845,-1.0853831645393586,0.204,0.272,0.315,0.208
282,-0.3553208771227716,0.30007259460256236,-1.1841163888804442,0.125,0.13,0.401,0.344
283,-0.1494844561408807,0.20603994299024384,-0.7255120243746084,0.151,0.282,0.214,0.352
284,-0.46085424154307336,0.3510331052967254,-1.312851222831297,0.095,0.19,0.471,0.244
285,-0.8990884034540827,0.5696510670298608,-1.5783142619953225,0.098,0.021,0.827,0.055
286,-0.3241247496419097,0.2866750251978587,-1.1306347646370791,0.104,0.303,0.346,0.248
287,-0.3144375442550056,0.2861555464790877,-1.0988343511908294,0.375,0.207,0.313,0.106
288,-0.3935630002867555,0.32305828957457466,-1.2182414535934871,0.19,0.41,0.36,0.04
289,-0.19614765057326647,0.22874677983227829,-0.8574881391427055,0.086,0.336,0.248,0.329
290,0.08457407021257776,0.1414484930674804,0.597914254005027,0.46,0.058,0.037,0.446
291,-0.08380283430733029,0.20509637637580558,-0.4086022180800274,0.308,0.487,0.097,0.108
292,-0.0011775351792974727,0.15682654979424693,-0.007508519321775386,0.399,0.029,0.116,0.456
293,-0.11075576300635742,0.2170388379513701,-0.5103038887038892,0.352,0.475,0.112,0.062
294,-0.3045992605660969,0.2782544360337108,-1.0946789021871852,0.303,0.066,0.347,0.284
295,-0.2785097493479042,0.26450247531655047,-1.0529570621771691,0.144,0.277,0.311,0.268
296,-0.027714868645933387,0.1558854312028401,-0.17778998609479066,0.037,0.307,0.139,0.517
