,Retorno,Risco,Sharpe,SAPR4.SA Peso,ITSA4.SA Peso,LIGT3.SA Peso,MXRF11.SA Peso
7868,-0.1874105100325766,0.24051849761009245,-0.7791937497314245,0.47,0.264,0.192,0.075
7869,-0.334304886431491,0.29632326470386466,-1.1281763069314987,0.411,0.165,0.33,0.094
7870,-0.2296584542464834,0.2517766336816859,-0.9121515801058573,0.249,0.419,0.228,0.104
7871,-0.16131441390217122,0.21664651016851208,-0.7445973340475116,0.355,0.169,0.212,0.265
7872,-0.42183200563136514,0.3332487728702744,-1.2658171311423674,0.235,0.044,0.449,0.272
7873,0.05459858800683211,0.13103235917819253,0.4166801876213097,0.185,0.311,0.053,0.452
7874,-0.47534306567740503,0.35861561762999156,-1.3254946028810413,0.258,0.282,0.435,0.025
7875,-0.02284775922882303,0.15958782375188457,-0.14316730870611435,0.091,0.376,0.112,0.421
7876,-0.33797854472856104,0.2921951173196892,-1.156687859225178,0.179,0.261,0.352,0.208
7877,-0.3300338801596324,0.28963152220469474,-1.1394957207951406,0.303,0.127,0.353,0.217
7878,-0.027780441634462933,0.20161095759594422,-0.13779232024748733,0.385,0.53,0.034,0.051
7879,-0.06939534889271233,0.16886765214229182,-0.41094518702870453,0.177,0.182,0.172,0.47
7880,-0.11147678065872617,0.1987474541304017,-0.5608966471871599,0.387,0.178,0.168,0.267
7881,-0.23458658727048995,0.2644141465831179,-0.8871937840767089,0.071,0.596,0.225,0.108
7882,0.0798139402452293,0.13807025219728047,0.5780676067078363,0.406,0.171,0.026,0.397
7883,-0.4184741913427429,0.3307205703208626,-1.2653406800089344,0.1,0.147,0.448,0.305
7884,-0.28527825390670003,0.2688994925211844,-1.0609103469551,0.184,0.303,0.304,0.21
7885,0.0013498920366300771,0.1571014203559186,0.00859248779273829,0.241,0.362,0.072,0.326
7886,-0.3547932476990974,0.30707733355627737,-1.1553872882450156,0.004,0.439,0.357,0.2
7887,-0.27865841842825617,0.26531375687014347,-1.050297661589573,0.194,0.285,0.301,0.22
7888,0.12389372058166387,0.1077803997673039,1.1495014014528464,0.031,0.316,0.027,0.626
7889,-0.2013344865427434,0.2355693260580967,-0.8546719129853511,0.148,0.406,0.227,0.219
7890,-0.15478122757151833,0.21624202853339045,-0.7157777265653896,0.092,0.426,0.198,0.283
7891,-0.5981380675310178,0.42183280347671037,-1.4179505780518118,0.423,0.002,0.555,0.019
7892,-0.40052946438469955,0.3233834374384709,-1.2385589922517506,0.024,0.188,0.439,0.348
7893,-0.18464326025904654,0.2302177568633526,-0.8020374395735376,0.264,0.373,0.202,0.161
7894,-0.26463033536717556,0.2589225041168379,-1.0220445544886356,0.068,0.068,0.357,0.507
7895,-0.24588863962854604,0.2655094022360925,-0.9261014395637125,0.315,0.466,0.219,0.0
7896,0.060297281312865436,0.14928810228557163,0.4038987728407412,0.32,0.368,0.014,0.298
7897,-0.11474194609040685,0.19684214036899114,-0.5829135259112552,0.05,0.388,0.184,0.379
7898,-0.15601620610754618,0.21310998661553965,-0.7320924213139138,0.108,0.37,0.208,0.314
7899,-0.4884679865109477,0.3636414082052798,-1.3432683283285545,0.215,0.185,0.472,0.128
7900,0.06886299228740969,0.13638341412863192,0.5049220444244092,0.252,0.344,0.024,0.379
7901,-0.15298430631509707,0.2117819651639729,-0.7223670164579333,0.237,0.312,0.196,0.255
7902,-0.16911275665082914,0.21766532393262109,-0.776939356234705,0.331,0.085,0.239,0.345
7903,-0.26702833086178374,0.25961524373847983,-1.028554128858363,0.025,0.208,0.337,0.43
7904,-0.37090625452697107,0.31126955957735924,-1.1915917991807048,0.296,0.311,0.346,0.047
7905,-0.3686444400505344,0.3087620562796554,-1.193943467317246,0.316,0.06,0.393,0.231
7906,-0.14303899788214108,0.2049000926798292,-0.6980914259792433,0.306,0.1,0.221,0.373
7907,-0.22672416256748928,0.24480162006722145,-0.9261546655828169,0.029,0.367,0.274,0.331
7908,-0.07557416649146298,0.18570697933145147,-0.4069538299719879,0.298,0.331,0.125,0.246
7909,-0.5453903521497573,0.394937772707067,-1.3809526204886051,0.031,0.107,0.561,0.301
7910,0.019124658995324895,0.16079324708541998,0.11893944143789253,0.358,0.334,0.045,0.264
7911,-0.6109945338969662,0.42449185775332654,-1.4393551318763267,0.075,0.279,0.566,0.08
7912,-0.2447846702140362,0.2477718487241756,-0.9879438341138391,0.083,0.193,0.314,0.41
7913,-0.10725588024588764,0.2192393939897688,-0.48921810215773964,0.566,0.211,0.128,0.096
7914,-0.2576844558923658,0.2605913022974823,-0.9888451902289582,0.387,0.178,0.275,0.159
7915,-0.10118622909765802,0.19108239951913233,-0.5295423825129778,0.366,0.071,0.186,0.376
7916,-0.4989090788166803,0.36992854478900117,-1.348663372547384,0.309,0.126,0.476,0.089
7917,-0.04625039279052702,0.18842724578029374,-0.24545491072164266,0.389,0.375,0.079,0.157
7918,-0.4074782766168571,0.3311549465224039,-1.230476189155428,0.443,0.117,0.388,0.051
7919,-0.3153296678824214,0.28245512822010693,-1.1163885388432266,0.26,0.057,0.364,0.319
7920,-0.4005795107040692,0.32314433715162294,-1.2396302972071358,0.293,0.239,0.383,0.084
7921,-0.29815918764171007,0.27356247333261796,-1.0899126039088904,0.255,0.174,0.328,0.243
7922,-0.4301011734849437,0.33679644371568673,-1.2770359708667884,0.295,0.141,0.425,0.14
7923,-0.5123084435812217,0.377161616258464,-1.3583260371600046,0.047,0.169,0.521,0.262
7924,-0.224561603865176,0.24306719228995524,-0.923866366948017,0.202,0.338,0.249,0.211
7925,-0.20394909463078337,0.23342297870547687,-0.8737318654823508,0.203,0.327,0.236,0.234
7926,-0.22104005977032518,0.2476093369365322,-0.892696788033412,0.432,0.003,0.277,0.288
7927,0.041842993075498366,0.16782621071316142,0.24932335001601102,0.342,0.453,0.006,0.198
7928,-0.14025288979513587,0.2224930862731987,-0.6303696539267728,0.092,0.554,0.161,0.193
7929,-0.2351589303303213,0.2446476398973575,-0.9612147921352635,0.106,0.281,0.285,0.329
7930,-0.0621167767618219,0.18822843480352616,-0.3300074020519786,0.397,0.304,0.104,0.195
7931,-0.04731189917485794,0.16844551726427967,-0.28087360200051364,0.054,0.376,0.136,0.433
7932,0.0174426096279486,0.15043113587416426,0.11595079387381182,0.321,0.267,0.066,0.345
7933,-0.004005885528498123,0.15709210944802593,-0.025500233860081135,0.082,0.418,0.091,0.409
7934,-0.48125868399844607,0.3623469934762435,-1.3281707663182218,0.169,0.361,0.438,0.032
7935,-0.40856933299534665,0.33082219814955127,-1.235011844068121,0.418,0.09,0.399,0.094
7936,-0.009244245357180915,0.1625035967052289,-0.056886404637242476,0.386,0.208,0.087,0.319
7937,-0.24600416278757378,0.25730749854382834,-0.9560707098696185,0.029,0.44,0.273,0.259
7938,-0.06538207461864086,0.17865372768644225,-0.3659709509862223,0.38,0.122,0.147,0.351
7939,0.02148951534734049,0.13115892367923748,0.16384333406010018,0.086,0.204,0.116,0.594
7940,-0.09787303867795831,0.21119371605717693,-0.4634277974987709,0.552,0.141,0.138,0.17
7941,-0.175205841989572,0.2216361528796805,-0.7905111134314171,0.252,0.306,0.211,0.231
7942,-0.21522718936579213,0.23969233853477856,-0.8979310339306626,0.189,0.359,0.24,0.212
7943,-0.3416196020856085,0.29356180718043184,-1.1637058831554299,0.165,0.102,0.39,0.343
7944,-0.32427037139326015,0.28642826167071517,-1.13211723417869,0.056,0.251,0.365,0.329
7945,-0.3396806957036983,0.2961768903968304,-1.1468845366314018,0.36,0.105,0.355,0.18
7946,-0.16459582523788246,0.21724720580729853,-0.7576430022482378,0.346,0.159,0.218,0.278
7947,-0.18308907744722244,0.2215992675248575,-0.8262169793800638,0.21,0.262,0.233,0.295
7948,-0.5944208594375973,0.41573081826154545,-1.4298214934444287,0.19,0.117,0.568,0.125
7949,-0.36348148137771574,0.3042357354402433,-1.1947363147584917,0.093,0.238,0.39,0.279
7950,-0.31690413194461264,0.282763589923744,-1.1207388194147474,0.277,0.15,0.343,0.23
